Body keypoints: Array<T>::toString():
447.770508 212.299789 0.818170 
463.391144 332.707092 0.771396 
492.119781 460.851898 0.857081 
382.336029 492.170105 0.586010 
327.481812 492.249725 0.547335 
316.969177 698.926453 0.683734 
303.798248 881.930542 0.823638 
429.418427 489.634003 0.605877 
429.560547 696.261292 0.754636 
429.347900 866.326904 0.832263 
387.603119 65.848312 0.881169 
426.923920 68.500938 0.917383 
345.689819 76.352577 0.943289 
442.536194 73.857109 0.108698 
468.654785 923.730835 0.711683 
476.495056 908.159790 0.757135 
408.637238 881.872314 0.733223 
269.883484 931.567322 0.707831 
259.468658 923.758972 0.678211 
319.554199 889.711365 0.754597 


Body keypoints: Array<T>::toString():
398.053833 81.608513 0.826301 
369.369202 202.000031 0.823795 
285.572662 199.362732 0.832111 
259.305542 343.008820 0.873356 
222.854477 466.061981 0.834318 
455.638519 212.353455 0.776233 
484.412964 327.534058 0.788512 
515.739136 466.091187 0.872892 
366.633209 492.277100 0.613127 
306.561768 494.822540 0.574060 
303.924194 698.823181 0.673261 
303.806274 881.916016 0.815681 
426.712524 494.813721 0.614355 
426.874542 698.926697 0.764154 
429.388153 866.316284 0.812565 
371.945587 60.617149 0.829672 
413.719849 65.840729 0.862149 
335.287415 73.822159 0.885932 
429.474579 73.811684 0.350859 
466.097382 921.156494 0.674713 
473.991760 908.117737 0.739319 
411.163330 879.323059 0.689442 
264.750854 931.580078 0.710921 
259.416840 923.736938 0.665253 
319.586609 889.711609 0.738032 


Body keypoints: Array<T>::toString():
379.763153 81.580139 0.830160 
366.805878 201.846756 0.850165 
282.995331 199.372818 0.853436 
259.355743 340.499756 0.869977 
214.989059 468.705811 0.898911 
455.649902 201.940796 0.769621 
481.765137 335.254669 0.753606 
502.709747 468.771149 0.836108 
358.768066 494.836151 0.568115 
301.272064 492.281311 0.575133 
301.226959 704.106628 0.614000 
303.814880 881.889954 0.800027 
411.201263 497.456879 0.565526 
426.787903 698.929443 0.717547 
429.429474 868.807922 0.805793 
356.254669 60.671616 0.819871 
400.611725 65.887444 0.843626 
322.287323 76.332687 0.926912 
424.141754 84.192612 0.791914 
465.987946 918.571594 0.689607 
473.926331 908.094299 0.775962 
411.215057 881.952209 0.694868 
264.689880 931.597412 0.706517 
259.346588 923.770569 0.660251 
319.601318 887.258057 0.735261 


Body keypoints: Array<T>::toString():
366.755219 78.978287 0.870689 
366.602600 199.421982 0.873517 
282.940430 199.304611 0.863319 
259.368439 337.889893 0.848899 
212.290161 466.005920 0.849177 
450.336121 201.925171 0.811690 
471.398468 340.434235 0.783413 
489.645172 471.407410 0.877950 
350.960968 492.165833 0.580937 
298.644226 489.540955 0.556331 
301.142334 704.100037 0.604015 
303.809326 879.355774 0.802540 
408.540619 492.279877 0.591018 
421.645996 701.400208 0.668086 
429.402893 866.314636 0.810486 
345.750092 58.060505 0.875178 
387.742523 65.839249 0.868351 
314.328247 73.774498 0.867890 
411.159241 84.168617 0.811510 
466.041565 918.560242 0.686303 
473.967529 908.096558 0.758981 
411.216370 881.872498 0.690502 
264.710388 931.577393 0.717334 
259.357300 923.743530 0.662859 
319.637543 887.251099 0.750268 


Body keypoints: Array<T>::toString():
366.652924 79.002586 0.877623 
364.169861 201.910873 0.867601 
280.467438 199.263245 0.868652 
259.365509 332.638031 0.839025 
207.087997 460.827423 0.812557 
450.306610 204.577179 0.786202 
471.321411 343.194122 0.828439 
486.963776 473.938080 0.849589 
343.191406 489.558868 0.618550 
283.105286 484.373383 0.550587 
285.633423 701.399719 0.661998 
296.026764 871.557861 0.754117 
403.260010 492.260620 0.583326 
408.652374 690.965210 0.680595 
429.337677 866.165283 0.806010 
343.225311 60.627037 0.873290 
387.554138 63.224171 0.881352 
309.183380 76.423607 0.849373 
408.652832 76.395569 0.829901 
468.556000 918.585327 0.666427 
473.922607 908.096008 0.748396 
411.185822 876.663330 0.694078 
262.167023 929.034790 0.743675 
256.711304 918.558105 0.667534 
304.029266 887.133972 0.718588 


Body keypoints: Array<T>::toString():
343.154358 89.412209 0.897146 
332.647949 209.706604 0.777811 
243.789948 204.492264 0.796541 
220.354477 343.200165 0.865702 
191.407440 471.253754 0.870250 
421.635529 214.886642 0.767134 
450.464600 340.442505 0.795062 
481.713959 468.721191 0.819745 
322.229065 497.432648 0.595795 
262.020325 497.431519 0.575005 
241.114792 701.387878 0.740260 
220.129929 876.677185 0.779921 
384.873840 500.056244 0.575345 
405.887482 698.917725 0.725664 
426.945648 866.242554 0.831605 
322.112305 68.478683 0.877698 
364.068268 71.032890 0.924130 
283.097687 78.944382 0.894936 
385.031311 89.446297 0.857488 
468.700745 918.588013 0.690499 
473.957214 908.125610 0.754895 
411.180756 879.295959 0.700241 
183.640366 928.889771 0.724195 
175.798798 913.353394 0.711805 
230.647934 889.702820 0.603581 


Body keypoints: Array<T>::toString():
293.477386 91.981339 0.871729 
277.698914 214.983627 0.814578 
186.181778 214.887650 0.767613 
162.684006 348.322083 0.792251 
133.741959 484.400879 0.843606 
364.017426 217.486984 0.814688 
408.605103 332.691010 0.799678 
460.859772 463.460785 0.791289 
267.306152 507.884827 0.579105 
212.382278 507.948212 0.583823 
196.673843 711.938660 0.679394 
196.522247 887.266113 0.806573 
327.463196 507.931335 0.556038 
369.348724 698.759888 0.736222 
426.781311 868.825806 0.814789 
267.283020 71.133377 0.904025 
311.709900 71.089760 0.899081 
233.328049 81.621246 0.820648 
330.125610 89.428848 0.589052 
468.602295 921.128235 0.705795 
473.902191 908.075378 0.752919 
411.112701 884.589722 0.678256 
173.071808 931.731018 0.704456 
157.422089 928.907471 0.733335 
201.881210 895.012939 0.678784 


Body keypoints: Array<T>::toString():
254.212112 89.395164 0.861820 
235.914566 204.524994 0.812188 
139.200439 199.365875 0.808560 
110.356575 345.676392 0.882483 
60.615582 468.712494 0.840042 
324.788879 212.337753 0.796225 
366.639221 324.863983 0.854092 
416.353516 463.399597 0.780998 
230.705719 494.889954 0.575180 
175.641846 500.067505 0.597500 
178.263641 704.114441 0.696381 
196.523438 887.069702 0.805401 
288.249725 494.845734 0.563144 
324.924774 690.960693 0.706298 
382.278168 866.131775 0.778960 
228.063263 68.499374 0.846257 
272.550812 71.013596 0.883027 
194.042755 76.410690 0.873443 
293.388763 86.850159 0.527874 
429.426788 910.650024 0.714236 
437.291382 902.795898 0.691272 
366.619965 879.357178 0.676571 
170.464645 931.693054 0.679792 
157.401001 928.904297 0.708631 
204.520706 889.894897 0.712267 


Body keypoints: Array<T>::toString():
220.232834 78.991447 0.870861 
201.929245 199.273163 0.858246 
112.916794 196.591980 0.841920 
65.897064 322.274384 0.865381 
6.973566 442.551178 0.608902 
298.686707 201.947235 0.797406 
324.813171 327.523926 0.814258 
351.009430 466.008301 0.792976 
212.387253 500.044464 0.582945 
154.911758 505.267487 0.582164 
170.531876 701.463562 0.732069 
194.043457 881.921753 0.785283 
267.296234 494.892456 0.566485 
264.752411 701.476379 0.702750 
280.369019 866.217773 0.797331 
199.209839 55.470284 0.869582 
241.192505 63.231262 0.867637 
157.474976 71.037979 0.938281 
262.090454 76.418396 0.756974 
288.260223 913.331055 0.666789 
309.185028 908.083435 0.726020 
267.252289 876.729980 0.661053 
167.888672 931.598816 0.732860 
154.857239 926.334839 0.710664 
204.548416 889.720337 0.764741 


Body keypoints: Array<T>::toString():
217.555191 78.941589 0.877047 
199.292847 199.256470 0.890271 
110.260788 196.630096 0.823632 
63.247009 324.769409 0.855762 
6.972428 447.655853 0.621977 
293.472961 201.867462 0.785400 
322.213409 327.486450 0.821629 
348.314423 466.004883 0.836292 
207.112274 500.099548 0.571075 
154.707382 507.916138 0.577310 
170.546356 706.710815 0.705887 
193.958466 881.948792 0.778884 
264.677460 497.424103 0.576911 
269.923706 701.480469 0.703372 
285.619659 866.203796 0.773369 
196.516815 55.487198 0.866071 
238.371292 58.066528 0.871714 
154.812622 71.206810 0.969607 
259.345154 76.332970 0.700716 
304.003082 915.997192 0.686936 
324.807861 908.118896 0.745515 
280.238098 874.137390 0.663437 
170.543289 931.666931 0.700123 
154.878296 926.421814 0.707831 
201.972046 887.228882 0.768047 


Body keypoints: Array<T>::toString():
225.489517 89.334846 0.842067 
207.107376 199.284576 0.838572 
115.496582 199.217926 0.858217 
73.800179 332.697296 0.841858 
26.565205 468.661957 0.843143 
301.202728 199.357101 0.830738 
332.716888 324.742371 0.809229 
369.315002 452.997223 0.822614 
222.863602 489.631836 0.584825 
167.893280 494.882507 0.567562 
178.286819 701.443359 0.720232 
196.538742 884.507324 0.813647 
283.044983 486.974701 0.582317 
319.568756 683.192139 0.679540 
358.858612 860.999390 0.742969 
201.889923 65.903778 0.850641 
243.761459 68.402229 0.873999 
157.576797 73.616776 0.944866 
262.108612 73.637505 0.280578 
385.012268 908.082581 0.646115 
403.221222 897.616577 0.686253 
345.742859 871.526794 0.719260 
170.458557 931.688171 0.686101 
157.394180 928.884399 0.695625 
204.506195 889.787415 0.695689 


Body keypoints: Array<T>::toString():
264.756012 91.900703 0.878402 
248.952454 201.933121 0.812108 
157.501526 209.719818 0.793648 
131.217041 348.365326 0.820302 
81.560898 479.159821 0.805122 
343.017212 199.325882 0.827815 
379.780365 322.283020 0.807530 
424.220886 453.036926 0.809862 
272.463776 489.662292 0.595781 
217.462036 494.890625 0.611984 
201.884262 714.567505 0.684131 
196.595657 887.075562 0.799738 
330.045746 487.009735 0.574295 
390.249634 688.430542 0.642811 
450.384216 853.213501 0.763140 
241.150146 71.025002 0.883392 
282.995544 71.039917 0.932881 
199.267487 76.393974 0.912091 
301.282318 76.380302 0.166931 
476.557434 905.461243 0.651859 
492.182129 892.414062 0.722308 
445.154724 868.908142 0.676289 
167.914856 931.699402 0.655828 
157.382309 928.881042 0.682906 
204.476944 892.409119 0.634794 


Body keypoints: Array<T>::toString():
324.734009 97.251099 0.891145 
306.568634 217.584259 0.841291 
220.155731 220.182571 0.839863 
191.443527 353.646210 0.778674 
144.362015 492.142975 0.834524 
398.076538 214.991013 0.768484 
432.144836 332.714600 0.763556 
473.943939 466.089966 0.811107 
327.397430 497.455688 0.587776 
267.335327 505.285583 0.566908 
241.102707 704.060486 0.761563 
196.708298 887.177429 0.811058 
387.659271 494.813477 0.577470 
434.636139 696.243408 0.667645 
484.315674 868.815063 0.723920 
298.720215 76.432411 0.837880 
340.518921 73.881371 0.900111 
259.449951 91.986572 0.933523 
358.821686 89.354446 0.175990 
500.100037 915.950989 0.616998 
515.786621 908.113770 0.705558 
471.327240 884.591309 0.603870 
170.533264 931.780029 0.630918 
157.409622 928.935547 0.650305 
201.955811 895.029724 0.585498 


Body keypoints: Array<T>::toString():
408.507599 91.960609 0.926169 
387.706207 201.926437 0.852997 
303.966553 207.125656 0.799866 
277.658539 345.811066 0.825757 
241.166641 481.777161 0.832362 
473.920135 199.341904 0.836655 
510.384613 324.800568 0.843192 
541.880676 455.602936 0.791238 
405.901642 492.199554 0.637866 
345.874298 494.826843 0.594533 
324.844543 683.162964 0.723725 
290.817352 866.119690 0.762775 
463.471191 489.615601 0.601079 
471.390289 696.226868 0.714579 
484.304596 866.310852 0.734439 
384.930145 71.160660 0.905633 
426.813385 71.098396 0.939572 
345.755066 79.038734 0.903329 
442.562592 76.396965 0.278144 
507.887177 916.005859 0.598896 
515.848328 908.140198 0.695164 
468.662567 884.501038 0.659059 
259.368134 918.578186 0.695062 
243.835648 908.136536 0.650754 
303.807587 871.550781 0.710151 


Body keypoints: Array<T>::toString():
466.080597 86.834290 0.864101 
447.799438 201.856445 0.875156 
364.010803 201.902267 0.830388 
337.931488 335.269928 0.774171 
303.869659 471.302856 0.891798 
534.014099 199.361664 0.847644 
555.089661 324.780548 0.851042 
594.089600 460.797974 0.827918 
447.652191 489.608002 0.613616 
387.659912 492.201965 0.574850 
369.378937 701.390625 0.707452 
348.444977 874.061951 0.751728 
500.050903 489.593018 0.579750 
492.274323 698.820374 0.674436 
481.806122 866.295776 0.768136 
439.937164 68.518852 0.843415 
484.316193 68.463104 0.852613 
405.869049 76.386971 0.915628 
500.102936 76.348312 0.357886 
507.878326 923.760437 0.661839 
518.344360 910.688660 0.739434 
468.558228 874.137939 0.678440 
335.249146 923.816284 0.725029 
322.095184 910.805298 0.737331 
361.452637 884.551270 0.699067 


Body keypoints: Array<T>::toString():
466.084778 89.370941 0.873411 
447.767395 201.897415 0.868818 
363.969879 201.913757 0.823700 
332.717316 335.318939 0.783145 
301.353699 471.317291 0.887613 
533.994751 201.861984 0.839882 
555.006165 324.823669 0.847111 
594.086182 460.831940 0.830530 
445.091278 492.290314 0.587452 
387.540680 497.423859 0.590387 
366.634521 698.789368 0.739466 
343.253448 874.120361 0.788386 
497.408875 492.277954 0.578100 
492.167633 701.398560 0.693530 
484.406738 868.780945 0.757327 
442.457977 68.548393 0.843156 
481.789276 68.479141 0.852807 
405.886017 76.415161 0.911845 
502.692261 73.788803 0.426429 
507.837219 921.196045 0.635511 
515.846069 910.670654 0.728585 
468.655792 879.289978 0.643290 
324.828308 926.388611 0.765037 
309.167633 913.367004 0.709006 
351.045105 887.128052 0.661335 


Body keypoints: Array<T>::toString():
463.459930 89.366920 0.855029 
445.177826 201.897263 0.841626 
361.367310 201.876205 0.814404 
327.410858 335.253510 0.813634 
296.085876 471.298645 0.863626 
531.424255 201.927307 0.820105 
552.493103 324.896790 0.854593 
591.532043 465.969025 0.815815 
432.118835 492.237396 0.597958 
379.733215 492.245697 0.562137 
361.360260 696.254272 0.667777 
330.018768 881.909790 0.733814 
492.210052 492.262512 0.611379 
489.606262 698.832031 0.685885 
484.392822 868.838440 0.755683 
437.298859 68.518799 0.838445 
479.139618 68.509827 0.857469 
405.764954 73.857178 0.913015 
500.084595 73.671936 0.660626 
505.322266 923.740784 0.649600 
515.822388 910.708801 0.731786 
468.651428 879.360657 0.674215 
306.480042 928.951843 0.743962 
296.030334 915.960327 0.692099 
343.028473 889.845703 0.644326 


Body keypoints: Array<T>::toString():
463.411285 89.364105 0.852610 
442.530060 199.394211 0.830491 
353.632233 199.332916 0.815847 
324.798737 335.291107 0.847465 
288.282196 468.762024 0.852808 
528.884033 201.940079 0.803606 
552.397034 324.930878 0.853657 
586.387268 468.542511 0.812795 
429.556152 492.177460 0.604050 
374.566162 492.224030 0.554256 
348.471954 696.224731 0.656968 
327.450378 881.952454 0.772885 
489.640106 492.216858 0.616001 
486.916534 696.240723 0.650663 
484.333557 866.301575 0.745566 
434.727722 68.450363 0.836003 
479.108215 68.535583 0.871999 
403.191711 73.808510 0.895935 
494.901398 73.859436 0.360824 
500.089203 918.536621 0.627169 
515.773254 908.179199 0.728744 
468.653137 876.743835 0.652660 
304.010010 931.566040 0.739517 
296.007050 923.805786 0.679300 
340.507355 889.818420 0.701500 


Body keypoints: Array<T>::toString():
460.790436 89.402817 0.853324 
434.704590 201.919922 0.813720 
348.400726 199.373199 0.833354 
322.130280 340.431671 0.859073 
283.011353 471.219238 0.903484 
523.629150 207.166016 0.757963 
552.246399 330.028198 0.795188 
578.625977 466.100433 0.846036 
429.432709 489.640137 0.616978 
371.903625 489.647919 0.562394 
345.818024 696.249939 0.657221 
327.427795 887.154480 0.786182 
489.513550 492.203064 0.609671 
486.914032 698.782654 0.669810 
484.387451 868.834106 0.745299 
432.132751 68.447891 0.850636 
476.510468 68.523605 0.881753 
398.017151 73.825951 0.886894 
492.345917 73.814178 0.303150 
505.328491 921.144653 0.627416 
518.358154 910.638489 0.707078 
468.700745 884.488220 0.660330 
311.727325 931.608521 0.738439 
298.719238 926.394409 0.749980 
340.529144 894.987488 0.680304 


Body keypoints: Array<T>::toString():
450.401733 91.933868 0.908195 
426.755981 204.475189 0.843060 
340.483398 201.899734 0.812217 
306.562500 332.706604 0.798110 
275.099518 471.352203 0.841549 
510.637482 204.558441 0.812449 
536.682007 327.424957 0.816889 
575.828674 468.572723 0.892278 
421.597900 497.432159 0.558180 
364.037292 500.050354 0.589663 
343.206146 706.706360 0.690587 
327.467529 889.734497 0.780174 
476.556915 497.480408 0.560586 
479.124176 701.485413 0.635115 
486.916107 868.802979 0.746231 
426.882111 71.017105 0.896373 
471.187836 71.078758 0.932905 
387.622559 73.856354 0.971988 
487.010376 79.017426 0.293576 
505.279602 921.144226 0.617043 
515.792175 910.659668 0.718184 
468.759949 881.938477 0.622766 
309.121185 931.697083 0.703092 
298.680511 928.930847 0.742754 
343.105133 897.659546 0.673013 


Body keypoints: Array<T>::toString():
447.724152 91.920990 0.919192 
418.943451 204.488678 0.784855 
330.038208 201.875229 0.798369 
301.379578 337.934784 0.864589 
264.729889 473.889008 0.859407 
507.853394 212.318359 0.764492 
533.988464 330.085632 0.796986 
573.316284 465.994049 0.865511 
413.734436 497.478821 0.570099 
361.369904 500.065521 0.565254 
343.169525 704.143005 0.708059 
330.023834 889.744995 0.781221 
471.332275 497.471649 0.602208 
473.970673 701.453552 0.669226 
484.343933 868.837341 0.736991 
424.254059 70.994972 0.896820 
466.099213 71.114029 0.917243 
384.968903 76.304222 0.937921 
481.713684 76.425484 0.255706 
507.890472 921.171387 0.633997 
515.779236 910.660522 0.739634 
468.669891 881.955322 0.647186 
306.609039 931.761108 0.670358 
298.673309 928.961121 0.722915 
343.167480 897.666016 0.701060 


Body keypoints: Array<T>::toString():
445.042358 89.451256 0.881588 
411.118958 201.960297 0.838434 
324.874756 199.379913 0.841151 
298.661072 335.282654 0.823412 
262.031525 471.301178 0.884100 
497.466095 209.750931 0.769621 
531.348694 330.030121 0.820558 
570.702454 463.453735 0.834617 
408.647186 492.283661 0.592232 
353.626862 494.830261 0.548220 
343.121643 698.812012 0.685536 
330.071899 887.191956 0.759526 
468.737244 494.805054 0.608936 
471.354370 698.917114 0.722358 
484.400238 866.291199 0.757178 
419.012482 68.530746 0.859640 
460.789642 71.106766 0.894777 
379.750153 73.713135 0.907525 
473.910522 78.970039 0.229528 
502.684814 915.976562 0.621830 
515.755066 908.159119 0.734946 
468.725037 879.313049 0.646634 
306.528778 931.768066 0.669924 
298.624786 928.954346 0.696188 
345.669067 894.990295 0.679268 


Body keypoints: Array<T>::toString():
437.245331 91.903908 0.870064 
405.926239 201.922363 0.863570 
319.618530 199.407379 0.819663 
285.674622 337.838043 0.802042 
254.244385 471.419373 0.834233 
492.170441 204.537109 0.813721 
526.210144 327.478546 0.791042 
570.610840 466.004791 0.831820 
405.959015 497.449768 0.590040 
345.787689 500.054413 0.554878 
340.552734 704.077087 0.644258 
330.099915 887.186584 0.764148 
466.089691 494.853027 0.586656 
471.302094 698.920837 0.723263 
486.973083 868.891174 0.754913 
411.168427 70.967369 0.878291 
453.027496 71.110489 0.926062 
369.306976 73.782928 0.940836 
471.189667 78.930992 0.187639 
505.251251 918.582825 0.632090 
515.847168 910.620544 0.736202 
471.254089 884.566895 0.637350 
306.562988 931.802368 0.653366 
298.620758 928.970337 0.696002 
345.699341 892.458618 0.689076 


Body keypoints: Array<T>::toString():
384.892029 86.785469 0.879725 
356.227356 199.288101 0.830936 
262.186981 199.323578 0.822891 
230.700562 335.247925 0.786957 
194.014053 474.002991 0.833584 
447.705292 199.283096 0.843117 
471.295441 322.202484 0.859285 
513.174805 460.819397 0.853148 
361.431610 492.172058 0.599575 
303.831146 494.808289 0.583681 
309.103180 701.489319 0.638872 
324.890564 887.149963 0.811926 
418.946198 489.573853 0.584687 
434.719055 693.657471 0.670606 
458.181427 863.663635 0.762649 
361.377106 65.830444 0.844437 
403.270538 68.447746 0.877426 
319.568695 71.138840 0.921867 
418.933868 73.681274 0.212300 
494.834259 908.123108 0.652952 
510.473480 895.047791 0.691140 
445.112762 876.689636 0.691159 
306.551056 934.202271 0.684223 
298.601776 928.999023 0.724204 
343.149780 889.901428 0.724664 


Body keypoints: Array<T>::toString():
455.668030 91.889267 0.870179 
432.160919 201.891800 0.828862 
348.333313 201.888580 0.825242 
322.156525 337.871765 0.852102 
283.052124 473.883118 0.871297 
521.023315 201.943283 0.783844 
547.083862 327.507355 0.767397 
570.666992 468.598694 0.867395 
432.121399 492.170380 0.624785 
379.787964 492.248169 0.589722 
361.398590 698.793823 0.726080 
332.651886 889.724609 0.756869 
492.143707 489.604980 0.625996 
497.479584 688.376160 0.619380 
507.822327 866.172241 0.754598 
432.014252 71.028481 0.887417 
471.438232 71.027336 0.922584 
390.294525 78.923325 0.876588 
489.687439 78.925873 0.213092 
534.076538 913.376465 0.639215 
547.170349 905.484131 0.670944 
489.642120 874.120056 0.677266 
314.350128 931.631165 0.724235 
301.256989 926.416138 0.765445 
343.118256 900.213989 0.658580 


Body keypoints: Array<T>::toString():
466.069489 89.450180 0.891640 
445.121094 201.861740 0.839378 
358.772614 201.848129 0.797665 
324.906281 337.925201 0.857981 
296.015381 471.388336 0.840214 
531.387207 201.880295 0.821482 
552.387634 324.886658 0.857401 
573.350159 468.609192 0.879756 
